T,O,H,L,C,V,BV
2017-04-08,1191.00000001,1202.636,1169.13100001,1183.0,20.60886243,24426.5914471
2017-04-09,1189.21898406,1237.04018479,1170.00000001,1223.0,19.91069126,24152.01341285
2017-04-10,1217.0,1231.63998455,1197.5,1212.00540202,8.81808279,10741.36135337
2017-04-11,1201.0,1242.62862613,1201.0,1227.000001,18.14862121,22256.7101601
2017-04-12,1227.00000103,1242.547,1215.00000002,1215.00000002,13.27050343,16308.70219996
2017-04-13,1232.0,1236.75,1153.22000001,1185.834,34.86514758,41479.51176941
2017-04-14,1183.0,1218.0,1175.0,1200.50000003,36.77550825,44183.5260847
2017-04-15,1208.63472341,1217.19280204,1190.0,1199.51068278,25.55506272,30889.9408332
2017-04-16,1197.99999999,1218.0,1191.95231046,1212.099,10.32335319,12436.30903736
2017-04-17,1212.099,1242.0,1200.01000001,1239.29,32.15798272,39418.54975755
2017-04-18,1220.95400003,1296.0,1220.95400003,1270.07,48.04741208,60574.51674594
2017-04-19,1270.23,1274.402,1254.0,1269.0,59.35864308,74783.03536793
2017-04-20,1264.172,1329.08999999,1261.0,1298.00000004,49.73593052,64260.35337053
2017-04-21,1298.00000004,1328.99,1298.00000004,1322.89,64.24601397,84414.32436622
2017-04-22,1324.0,1347.45999999,1282.80000002,1337.59,61.00003491,80534.9041937
2017-04-23,1337.59,1362.14999999,1326.13,1362.14999999,25.49837103,34410.82526416
2017-04-24,1349.00000001,1362.14999998,1330.0,1352.59,27.09648642,36321.95260015
2017-04-25,1352.691,1382.14999999,1340.00000001,1358.30000003,29.59805419,40303.07298807
2017-04-26,1379.974,1413.11299998,1361.574,1400.0,20.59188247,28684.53039504
2017-04-27,1401.0,1444.0,1395.02300001,1441.99887755,13.9401662,19792.3998358
2017-04-28,1431.61200044,1446.99999999,1361.10000315,1413.66300004,45.85539978,64874.26616901
2017-04-29,1420.0,1441.74499998,1400.93700001,1420.00000001,23.36176627,33092.3607153
2017-04-30,1431.381,1444.0,1404.0,1431.38900007,27.86487181,39660.88916862
2017-05-01,1431.38900007,1563.46799998,1386.0711512,1535.0,77.77275313,116129.407687
2017-05-02,1523.64600072,1633.0,1489.00000096,1563.85,62.64257195,97678.53917807
2017-05-03,1563.85,1625.0,1541.181,1610.00727595,30.61748796,48197.28127565
2017-05-04,1611.66,1694.0,1518.159,1614.33499995,97.05653495,156210.2372024
2017-05-05,1614.33499995,1663.682,1504.52700044,1553.372,188.1160299,297480.59274991
2017-05-06,1552.97099994,1627.99999934,1539.00000116,1600.0,38.06052396,60105.56961396
2017-05-07,1586.351,1650.0,1556.42000184,1628.99999992,71.93761708,115216.19923464
2017-05-08,1627.0,1748.99999999,1620.837,1703.215,57.98370705,96854.95407614
2017-05-09,1711.33199998,1809.0,1686.719,1760.076,143.0965114,251371.38758249
2017-05-10,1764.90899984,1818.4119,1717.41700013,1800.0,75.46161395,134394.016623
2017-05-11,1791.697,1906.0,1767.45200099,1854.7615087,211.27439882,390695.66248697
2017-05-12,1867.516,1867.516,1651.0,1748.88599929,138.83744057,247001.05910616
2017-05-13,1738.45099998,1826.529,1658.4450008,1811.307,101.31192469,174417.86557577
2017-05-14,1825.0,1855.0,1773.73100004,1827.99999999,97.46284599,176605.20029453
2017-05-15,1828.0,1828.0,1720.00100077,1776.72,96.76492029,170115.67218189
2017-05-16,1775.0,1800.0,1720.00100219,1799.999,59.42577316,104050.11344087
2017-05-17,1799.99899996,1894.6556,1770.00000001,1870.0,98.48806948,182808.99747297
2017-05-18,1850.001,1949.0,1850.001,1931.0,104.95752718,199196.92243651
2017-05-19,1931.0,1998.5,1925.2,1975.11,161.12230641,316794.20300453
2017-05-20,1980.0,2076.0,1957.1100012,2072.92817,141.00189446,283508.39042068
2017-05-21,2072.92817,2098.88,1987.00000003,2020.725,139.25483594,284664.81347784
2017-05-22,2020.725,2200.0,1949.0,2079.0,224.58205615,469431.12787938
2017-05-23,2078.0,2220.0,1991.51,2176.76,112.19052972,240221.13980111
2017-05-24,2176.76,2420.0,2055.1,2323.0,230.41461243,529085.20690266
2017-05-25,2337.682,2584.0,2000.0,2000.0,305.83293912,683639.25906975
2017-05-26,2037.6279,2441.99999997,1650.0,1766.0,234.87753555,471956.40702929
2017-05-27,1871.999,1987.0,1100.1,1749.0,424.17778549,621177.09924787
2017-05-28,1720.0,2300.0,1629.313,2028.0,403.50268377,801131.32855765
2017-05-29,2028.0,2200.0,1809.0,2200.0,133.87280369,267400.01402157
2017-05-30,2208.97,2277.99899999,2045.50000001,2130.0,357.32993717,781599.1933578
2017-05-31,2148.0,2237.24799994,2010.0,2152.11100016,342.11992383,724566.15476824
2017-06-01,2152.11100016,2378.921,2152.11100016,2286.084,324.76928508,743918.37477075
2017-06-02,2286.084,2400.0,2248.8,2392.5,312.22332037,720242.13444727
2017-06-03,2394.9,2479.0,2320.501,2468.89,197.98388491,478919.78152957
2017-06-04,2452.569,2500.0,2358.428,2475.56,301.87206154,738215.81497629
2017-06-05,2487.211,2630.00000001,2465.00000001,2625.0,282.06599554,719660.06432746
2017-06-06,2629.4,2886.0,2566.0,2840.0,1106.90370688,3033901.67558988
2017-06-07,2840.0,2866.97999999,2521.518,2613.001,836.86253139,2285471.59814745
2017-06-08,2621.00300001,2799.27842068,2565.94999967,2787.0,714.36300174,1927152.98538129
2017-06-09,2787.0,2849.82,2755.00000001,2790.10900001,338.74339482,952379.27910461
2017-06-10,2802.00100001,2886.361,2750.0,2809.0,381.30754382,1080938.01093973
2017-06-11,2781.59100002,2978.652,2781.59100002,2941.99999997,363.26812521,1049996.05471612
2017-06-12,2937.13134783,2967.99999981,2300.0,2579.0,1755.91542052,4511416.65281519
2017-06-13,2598.99999971,2750.0,2522.00000001,2681.887,658.32277184,1749124.98278024
2017-06-14,2681.887,2705.67,2228.0,2397.0,1595.92340528,3969675.6505124
2017-06-15,2390.0,2479.99999863,1900.0,2393.985,2965.55174695,6570721.56906961
2017-06-16,2380.00000001,2472.03,2251.0,2429.00000001,1777.0217631,4277901.87533592
2017-06-17,2431.99,2649.999,2355.707,2612.0,819.97563969,2043978.89653877
2017-06-18,2612.0,2638.99899998,2407.44000001,2519.83799997,860.13791145,2153626.5396019
2017-06-19,2519.83599972,2600.0,2482.017,2575.00000001,631.5510602,1612603.52451586
2017-06-20,2585.0,2795.0,2564.00000001,2678.0,882.23962763,2360825.24251624
2017-06-21,2678.0,2770.99999981,2450.0,2630.0,1052.18924932,2775696.17434733
2017-06-22,2629.99999999,2710.0,2533.77754265,2660.00000007,841.30327971,2206729.73421117
2017-06-23,2670.0,2718.99999999,2510.8,2668.46899999,958.60582289,2570966.47996126
2017-06-24,2668.46899999,2692.49999998,2423.983,2515.02919012,1525.42139007,3879715.94999137
2017-06-25,2515.01999994,2596.70508045,2345.001,2485.68,1495.26360813,3702069.72962152
2017-06-26,2489.18999996,2529.49494673,2007.89,2398.5,3544.73868048,8195009.02058252
2017-06-27,2398.5,2519.99999998,2130.0,2510.0,3343.5910976,7813481.58626735
2017-06-28,2510.0,2570.0,2385.001,2510.51,2174.54173816,5390206.17781503
2017-06-29,2512.51,2585.0,2342.0,2465.57,2429.34723499,5993393.44636927
2017-06-30,2465.57,2514.0,2399.99999999,2418.0,1401.31121795,3452767.56015111
2017-07-01,2418.0,2459.99999999,2280.00000002,2342.6,1962.29955295,4670102.75691378
2017-07-02,2342.6,2474.34999988,2284.00000001,2438.0,1838.59739909,4364395.6607765
2017-07-03,2437.99999999,2600.0,2403.8,2549.79999999,1392.88831321,3501618.83318178
2017-07-04,2533.09431274,2630.0,2510.01,2590.005,1373.32367464,3547369.16744403
2017-07-05,2589.99998839,2615.359,2475.0,2606.0,1012.47336698,2575034.86876666
2017-07-06,2609.98999996,2609.99,2540.0,2587.0000116,665.25451474,1713138.08553808
2017-07-07,2587.0005116,2600.0,2425.101,2464.01,2074.26431281,5167641.57618841
2017-07-08,2475.25999999,2560.0,2426.10000001,2555.55199999,1392.39647542,3465154.56433853
2017-07-09,2555.54999999,2569.999,2450.0,2468.157,1023.8741149,2573108.08944555
2017-07-10,2468.157,2500.0,2201.0,2306.10000001,4112.5232594,9704872.1693286
2017-07-11,2312.00000001,2386.318,2177.00000001,2274.1436718,5467.09202877,12472819.953931
2017-07-12,2275.2,2405.2,2170.55,2380.5,3338.39165702,7724627.67089592
2017-07-13,2380.5,2402.29299999,2280.0,2339.99999997,3215.42551974,7501303.47030203
2017-07-14,2339.0,2340.39998108,2133.605,2197.00000001,3617.54266819,8065631.41973757
2017-07-15,2197.00000002,2219.0,1966.42,1980.126,4038.27371635,8308818.48224215
2017-07-16,1980.125,2048.0,1822.0,1919.0,6766.01278633,12984450.08390671
2017-07-17,1918.33000002,2212.0,1917.00000001,2210.0,5997.13112644,12426099.77304191
2017-07-18,2210.0,2380.0,2071.99,2295.88,6649.42279378,15103188.82516228
2017-07-19,2295.88,2406.29,2191.342,2250.0,5561.6440979,12741211.88485995
2017-07-20,2247.99998661,2929.99999999,2234.0,2850.0,9211.17179323,23870036.59429251
2017-07-21,2850.0,2860.183,2600.948,2675.0,5271.65114714,14371214.88893276
2017-07-22,2678.97,2900.0,2651.83,2850.1,3803.85017652,10696708.04546284
2017-07-23,2850.00001052,2878.0,2650.01,2748.0,3210.55982031,8887310.46916966
2017-07-24,2748.0,2811.0,2701.0,2771.9,2469.34248778,6826880.36140644
2017-07-25,2771.89998917,2795.0,2425.0,2545.675,9089.20491438,23314678.04979653
2017-07-26,2547.00000001,2630.0,2410.0,2520.0,4949.03887185,12335878.10079412
2017-07-27,2520.0000119,2698.0,2503.00000001,2665.284,3605.69584061,9315918.56422295
2017-07-28,2666.99998874,2830.0,2658.017,2774.00000002,3955.59500729,10875915.5371085
2017-07-29,2774.00000002,2794.0,2660.99,2730.001,2498.59436181,6785674.18763224
2017-07-30,2730.001,2751.75999999,2599.56,2747.0,2278.93082893,6130109.42889665
2017-07-31,2746.99998906,2878.123,2692.0,2858.002,2861.6292175,7990963.80064717
2017-08-01,2858.2500105,2948.341,2551.0,2735.0,7086.40454823,19558766.4531718
2017-08-02,2738.97997806,2781.74893055,2637.0,2690.00000001,5934.54176068,16081566.5626045
2017-08-03,2690.00001116,2818.253,2675.0,2790.9,3047.32844977,8379426.63197502
2017-08-04,2790.9,2875.4,2750.01,2846.1,3262.02739107,9237681.63103298
2017-08-05,2863.0,3333.0,2846.10000001,3245.0,7957.39918404,25032364.51527064
2017-08-06,3245.00000924,3300.0,3150.0,3226.10000001,3791.8749481,12270459.30881064
2017-08-07,3238.0,3425.869,3192.0,3405.0,4544.46007187,15130267.89947104
2017-08-08,3405.0,3490.0,3338.01,3408.0,4752.80088678,16228387.22525812
2017-08-09,3410.0,3438.99999999,3211.0,3330.0,3619.57732308,12007603.03435937
2017-08-10,3330.0,3450.0,3299.0,3420.0,3819.1227382,12983832.08066058
2017-08-11,3420.0,3685.0,3384.426,3625.30000003,5393.10049707,18967064.0211226
2017-08-12,3625.30000003,3943.0,3595.69840047,3865.2,6129.37105104,23124235.85174354
2017-08-13,3869.5,4180.0,3818.0,4049.0,8420.04984581,33790484.75611774
2017-08-14,4031.50000013,4330.0,3970.0,4315.00000008,5328.32172369,22329052.47463735
2017-08-15,4320.0,4436.0,3800.001,4164.0,12304.5879986,50176374.44558657
2017-08-16,4164.0,4390.8,3930.0,4380.0,6307.37996026,26416624.92706987
2017-08-17,4364.10000011,4490.97,4178.001,4254.0,6875.30023031,29859698.5905692
2017-08-18,4254.0,4349.8,3900.985,4069.99900003,7271.38425711,30126896.06226319
2017-08-19,4070.00000003,4200.0,3860.0,4154.0,5624.12763733,22756641.18178532
2017-08-20,4154.0,4188.11252016,4043.688,4073.29,2552.66446915,10505986.41955843
2017-08-21,4072.8827,4103.30406388,3947.65489946,3999.99,3353.34111161,13478892.04232042
2017-08-22,3985.0,4135.0,3591.0,4083.99999998,7757.91129165,29922939.11310883
2017-08-23,4057.00000007,4248.17738175,4041.0,4131.02,4103.69541919,17037609.30355004
2017-08-24,4132.0,4359.99,4090.00000001,4307.36,2774.59657477,11691395.94774913
2017-08-25,4307.36,4450.0,4250.0,4365.0,3084.12848404,13418049.90581079
2017-08-26,4365.0,4371.07618483,4240.0,4331.88,2085.05421123,8981484.29323827
2017-08-27,4331.88,4395.0,4295.1,4332.001,1586.52335282,6896025.78087648
2017-08-28,4343.0,4390.0,4163.99900001,4383.99,2616.50534386,11193717.57207214
2017-08-29,4384.00000001,4649.4,4343.595,4600.0,4187.16722202,18866723.52410617
2017-08-30,4599.0,4629.998,4460.0,4577.5,2571.20382357,11713699.72652619
2017-08-31,4575.0,4748.999,4560.0,4710.01,2989.0020661,13962418.96162732
2017-09-01,4710.01,4898.0,4643.0,4889.0,4163.43690309,19932884.1586977
2017-09-02,4890.0,4945.0,4204.11265694,4520.0,14043.51358818,63405702.94283585
2017-09-03,4520.0,4701.0,4326.1208,4595.9,7687.04912182,34786132.44971632
2017-09-04,4596.0,4617.9,4000.445,4170.945,19213.39626477,81345392.73429754
2017-09-05,4170.945,4480.0,3898.798,4387.002,14213.82108068,59349068.75707942
2017-09-06,4394.99999999,4640.82304013,4325.0,4585.1,7193.92502395,32365047.18080602
2017-09-07,4585.1,4699.0,4411.0,4637.99999976,6659.46198713,30506921.42505295
2017-09-08,4630.0,4679.766274,3969.0,4280.10000001,17078.64961623,73067474.68266094
2017-09-09,4280.10000002,4380.0,4140.0,4332.0,6472.04071161,27654432.13277544
2017-09-10,4320.28999999,4332.0,3958.0,4220.0,8003.43478684,33124664.81507466
2017-09-11,4220.0,4371.37,4103.00000001,4215.901,6468.18973421,27274172.10819912
2017-09-12,4194.82149499,4377.0,4000.0,4122.00000001,10189.30378035,42720184.12173633
2017-09-13,4130.0,4161.001,3715.0,3859.433,18114.56844114,70399823.6493696
2017-09-14,3860.0,3940.0,3200.2,3203.76,26437.06894208,92639050.49393743
2017-09-15,3213.5,3841.2,2917.87241781,3700.59799999,41109.44559777,138909000.72955766
2017-09-16,3700.59799999,3889.0,3500.0,3670.00000001,15719.86168254,57889582.19256378
2017-09-17,3670.00000001,3779.0,3450.0,3664.5,8544.0466988,30947663.21912969
2017-09-18,3664.5,4099.0,3657.10000001,4077.0,11628.78524058,45893584.32991039
2017-09-19,4086.0,4099.0,3815.0182,3893.4612457,9324.74095093,36747391.33092987
2017-09-20,3893.461,4047.834,3815.018,3871.0,5894.8160065,23213366.71017316
2017-09-21,3879.99,3916.0,3550.19,3580.1530003,14176.72189124,52573960.33143005
2017-09-22,3580.15300048,3774.9,3507.0,3600.0,8552.15915204,30834704.55179739
2017-09-23,3600.0,3814.0,3550.0,3773.001,5265.66451254,19630355.48617854
2017-09-24,3773.001,3798.0,3621.0,3647.03839501,3288.57802907,12134753.16326605
2017-09-25,3656.899,3979.695,3643.10000001,3931.12,7472.88984598,28896690.99911756
2017-09-26,3931.12,3986.0,3841.5,3879.3,4191.66130609,16442202.90852322
2017-09-27,3879.3,4229.0,3869.10000001,4206.0,7398.41966919,30208030.26142255
2017-09-28,4204.0,4289.0,4088.0,4196.0,7455.84520033,31164547.5392972
2017-09-29,4196.99,4248.61602424,3949.01,4182.0,9029.71066573,36925273.06537561
2017-09-30,4182.0,4387.98,4152.00000001,4367.5,4985.70708559,21488574.97032497
2017-10-01,4367.5,4433.76,4260.01,4410.0,3804.88604377,16503807.44662909
2017-10-02,4413.0,4488.0,4350.0,4397.912,4104.53249994,18152095.72489042
2017-10-03,4397.91204043,4449.0,4206.0,4308.0,5837.51043751,25058620.14374213
2017-10-04,4308.0,4366.028,4158.375,4206.5,4212.13074587,17861195.77758541
2017-10-05,4209.0,4360.00000001,4122.0,4320.04,4017.33486672,17081845.4681675
2017-10-06,4336.75372522,4421.09212651,4302.00000001,4370.00436999,2672.08004448,11681532.33534673
2017-10-07,4373.32766255,4467.0,4315.0,4430.0001,1811.97166246,7933593.77539095
2017-10-08,4430.0001,4630.0,4415.0000002,4628.99,3839.63007391,17398789.37352911
2017-10-09,4628.99,4875.4999,4550.0,4775.7,5821.94723088,27401512.51979747
2017-10-10,4775.3,4929.0,4688.0,4764.0,5735.11182433,27657386.00187971
2017-10-11,4777.66079999,4868.99989992,4715.365,4835.8,3169.14960959,15197873.63755931
2017-10-12,4835.8,5450.0,4806.0,5448.99999999,9326.60494875,48298875.90047928
2017-10-13,5448.99999999,5850.0,5254.0,5637.0,11248.45057235,63279624.5648238
2017-10-14,5637.0,5860.0,5548.2,5820.0,3644.82385875,20805562.71977917
2017-10-15,5820.0,5885.0,5416.25999999,5695.0,6636.01120198,37102333.37914618
2017-10-16,5693.30000002,5798.202002,5565.25000001,5755.00000004,3176.29935477,18061849.71925156
2017-10-17,5755.00575504,5775.52769984,5500.0,5611.0,4019.54859303,22567694.94744464
2017-10-18,5581.88856768,5611.0,5089.0,5566.37595393,9015.79605625,48263510.92836881
2017-10-19,5562.39,5733.0,5486.0,5708.0,3814.4963014,21516286.74482475
2017-10-20,5706.0,6097.0,5592.0,6001.7999,6688.87113848,39286109.47317638
2017-10-21,6000.0,6189.0,5854.0,6002.0,4807.04703114,29079420.93745283
2017-10-22,6001.0,6074.0,5699.0,5988.0,5167.59807366,30351858.80539162
2017-10-23,5987.9,6048.0,5650.00000001,5995.00000002,6088.72166636,35629991.47198597
2017-10-24,5998.0,6002.0,5410.36691866,5488.0,10243.80203147,57804115.16341495
2017-10-25,5496.0,5749.989999,5310.0,5720.0,7237.94697712,39898906.09210296
2017-10-26,5705.0,5950.0,5669.5,5890.0,5603.72667597,32687264.59544008
2017-10-27,5883.0,5986.9,5648.0,5758.0,4046.05313591,23502364.32194686
2017-10-28,5746.0,5888.0,5650.1,5739.99999998,2502.53631646,14360059.78882042
2017-10-29,5730.99999998,6240.0,5669.0,6140.00000001,6262.63417332,37517924.84638133
2017-10-30,6143.0,6234.5,6002.0,6136.11,3907.98281484,23922424.75580962
2017-10-31,6137.11,6460.0,6110.0,6447.08,4711.74596025,29653879.44479367
2017-11-01,6447.08,6732.7923337,6330.0000005,6720.0,5446.81647031,35510139.11367331
2017-11-02,6720.1,7299.0,6399.57214132,7003.0,13356.71288429,91995400.84180988
2017-11-03,7003.0,7398.000001,6900.0,7143.38,7680.82903396,55323090.99277586
2017-11-04,7140.0,7485.0,6913.334,7344.00000001,5236.22291527,37788499.44429264
2017-11-05,7360.00000001,7600.0,7265.0,7391.0,3965.73468365,29556882.48653401
2017-11-06,7391.0,7431.0,6923.0,6927.5,6854.05985462,49071838.97476485
2017-11-07,6927.5,7200.0,6925.0,7074.0,3692.08649128,26046779.65328119
2017-11-08,7074.0,7846.0,6700.0,7350.0,16149.86577244,117874516.1441899
2017-11-09,7349.99990001,7420.0,7020.0,7089.0,5747.30949136,41329252.42928038
2017-11-10,7098.00000001,7300.0,6300.382,6533.0,14330.24619302,96563982.26383154
2017-11-11,6533.0,6800.99999995,6122.00000001,6315.0,9860.64654429,62967619.42128038
2017-11-12,6315.0,6600.0,5428.50576837,5850.0,24662.03916692,148687214.5234622
2017-11-13,5850.00010003,6750.0,5750.0,6489.8,13170.42860007,83382329.17952774
2017-11-14,6489.8,6695.00000003,6325.00000002,6580.30000001,5687.33111374,37144093.35927288
2017-11-15,6580.30000001,7300.0,6575.0,7250.0,9265.66716583,64921622.91873548
2017-11-16,7250.0,7965.0,7003.08248101,7860.0,10894.58806976,82137127.52266575
2017-11-17,7867.9,7995.0,7453.1,7670.01,9380.70364408,72997121.67196923
2017-11-18,7670.01,7880.0,7379.10000004,7790.0,4890.79920622,37369161.46658798
2017-11-19,7790.0,8138.795284,7649.449999,8065.0,4763.87979013,37752814.03932282
2017-11-20,8065.0,8329.99999999,7960.00000001,8239.0,5076.63188239,41485228.99990872
2017-11-21,8250.0,8399.0,7825.63944979,8100.00000001,8872.01434803,72003303.03086919
2017-11-22,8100.00000001,8320.0,8091.26256899,8222.79292931,3124.53918705,25640940.25255028
2017-11-23,8225.0,8259.0,8001.0,8013.0,3933.741329,32017461.03922119
2017-11-24,8001.0,8341.00000002,7887.0,8214.98,4476.22777354,36361660.75285193
2017-11-25,8186.0,8700.0,8150.0,8689.0,4667.1472197,39511074.5057398
2017-11-26,8700.0,9345.0,8665.0,9190.8889,7124.148938,64277040.71813793
2017-11-27,9190.8889,9701.00000001,9173.0,9700.0,8103.7491233,76826598.3854801
2017-11-28,9698.0,9936.0,9573.75409261,9885.0,5725.02726992,56237514.05704146
2017-11-29,9890.0,11276.51435061,8714.62172413,9726.1,24545.33036542,247394316.2397292
2017-11-30,9745.97901596,10590.0,8855.0,9925.9,15174.31831117,146494741.3048286
2017-12-01,9912.39,10950.0,9358.0,10784.0,9420.00554149,96462423.24254782
2017-12-02,10784.0,11196.49666596,10588.4747155,10902.0,6055.06982165,66122742.72116774
2017-12-03,10902.0,11850.0,10500.0,11204.99999998,10485.3848386,117874994.15415712
2017-12-04,11198.00000008,11589.0,10781.0,11589.0,5904.83925859,66679219.29852635
2017-12-05,11588.0,11850.0,11445.0,11631.00000001,4874.88595437,56908922.07811182
2017-12-06,11631.00000001,13639.04601196,11631.0,13584.0,10993.67191814,138645672.185322
2017-12-07,13584.9,16493.0,13025.0,16488.0,17001.29937872,249926394.74612778
2017-12-08,16460.024,16799.99999999,13719.0,15845.06673459,14961.0901622,226531625.76825672
2017-12-09,15845.06673459,16210.0,12835.0,14700.0,10743.00962631,154120787.45245108
2017-12-10,14698.98334054,15800.0,12665.12,14976.99999999,15131.97328291,215198853.61543408
2017-12-11,14950.0,17430.0,14918.02436822,16588.0,9004.90947055,147522598.4718051
2017-12-12,16587.0,16999.11,16166.0,16327.07999985,6445.31833859,106230632.17321771
2017-12-13,16302.07999898,16535.99999999,15118.875,16050.0,7603.54893484,120700457.77250312
2017-12-14,16050.0,16548.00000002,15280.0,16393.9,5770.6106827,92713628.09915972
2017-12-15,16394.0,17996.0,16300.0,17528.730905,6360.87874878,110603580.31621823
2017-12-16,17461.00100004,19500.0,17221.0,19261.10000009,4887.51575713,90010789.14130966
2017-12-17,19261.10000009,19850.0,18537.86627044,18917.0,6885.04833945,131917787.23443602
2017-12-18,18917.0,19200.5373216,17777.0,18968.81,7740.70291977,143357342.8957114
2017-12-19,18968.81,19100.0,16587.0,17346.0,11274.14920668,198802241.65184522
2017-12-20,17346.0,17870.0,15500.0,16498.0,11451.60467171,189763231.0259175
2017-12-21,16497.99999999,17400.0,14405.0,15300.0,10913.70550666,170156819.5217596
2017-12-22,15296.99999999,15599.99999998,11100.0,13300.00000002,33933.48815857,444230277.0024663
2017-12-23,13280.0,15000.0461,13001.0,13849.0,12809.54063223,181823635.70157698
2017-12-24,13849.0,13989.99,11700.00000087,13530.0,15766.42024688,202366830.95196313
2017-12-25,13530.0,14331.0,12633.11,13689.99999998,6814.61692537,92503312.36320479
2017-12-26,13639.0,15974.0,13481.01000005,15738.0,7863.37359007,118964378.52126727
2017-12-27,15707.18562129,16532.94334448,14355.0,15400.0,8505.15593063,131169507.86270432
2017-12-28,15446.79999996,15503.19654095,13275.0,14275.0,11141.93936824,156520557.19929737
2017-12-29,14275.0,15100.0,13800.14000017,14303.868,6838.32976138,98775156.87560154
2017-12-30,14330.0,14389.0,11690.0,12350.0,12520.32767197,160993240.18202716
2017-12-31,12350.0,14134.0,12120.0,13725.00004002,5930.30270011,78477414.16592792
2018-01-01,13726.00000005,13857.01,12778.23284993,13369.815,4697.84634815,62655794.0285703
2018-01-02,13380.0,15400.0,12893.0,14704.25,6620.88588774,93553410.84711072
2018-01-03,14724.9,15475.0,14423.0,15100.0,5398.16527771,80511344.74871658
2018-01-04,15079.99000003,15370.0,14001.0,15199.0,8516.14297354,125421340.09287491
2018-01-05,15199.0,17152.98899998,14759.43200002,16929.99999999,8502.77147405,135013562.9486832
2018-01-06,16925.00000003,17220.000003,16089.0,17130.0,4415.04758759,73604792.71723834
2018-01-07,17130.0,17169.0,15700.81,16180.0,3613.62321985,59295571.67116641
2018-01-08,16180.0,16258.0,13360.0,14901.0,8688.71217437,129160759.3083635
2018-01-09,14900.0,15405.0,14111.0,14457.99999998,5318.43983884,78565499.08246687
2018-01-10,14457.99999998,14918.0,13280.51,14860.0,5614.79719221,78976316.99717765
2018-01-11,14860.0,14942.65889163,12550.0,13282.4827727,9578.97098877,128759898.0436408
2018-01-12,13282.4827727,14100.0,12750.0,13798.0,4334.56214076,58878653.41474138
2018-01-13,13797.0,14583.0,13745.0,14190.999,2787.49320703,39590323.77724073
2018-01-14,14180.999,14413.0,12796.0,13545.1,4154.55622175,55600361.38253107
2018-01-15,13545.10000002,14289.00000001,13280.00000001,13565.0,3248.76252702,44769139.36043438
2018-01-16,13565.0,13584.4578,9450.0,11017.17200001,18939.48028508,216919903.6858575
2018-01-17,11017.17200001,11660.0,9025.00000002,11035.70000006,17631.80869198,181063133.96327493
2018-01-18,11035.70000006,11892.39503006,10460.00000004,11000.0,12404.23320565,139911115.04520094
2018-01-19,11000.0,11778.655,10615.32,11364.72336478,7324.3930924,82161167.377802
2018-01-20,11385.3,13094.0,11385.3,12729.9,6135.62956756,76088844.94909954
2018-01-21,12729.9,12749.99999999,11000.00000001,11492.54,8588.53873711,100989248.75231443
2018-01-22,11492.54,11900.0,10021.0,10788.0,8471.03625969,91608560.51305933
2018-01-23,10788.0,11380.0,9918.0,10805.0,8105.61298876,86328927.69056736
2018-01-24,10839.0,11532.995,10480.0,11397.07698721,5614.96043249,61946768.01090915
2018-01-25,11397.07698721,11745.729,10911.23099847,11132.2,4404.89624507,49679157.48293242
2018-01-26,11187.09999999,11626.42887029,10310.0,11062.40101709,6795.88337456,73823396.45089328
2018-01-27,11090.0,11685.43934998,10840.0,11500.00000001,4083.32869272,46149656.28460681
2018-01-28,11503.00000001,12221.13,11413.08,11868.0,4085.4783951,48452555.82072864
2018-01-29,11868.0,11972.06999999,11111.0,11297.73999998,3791.11613952,43118409.13756605
2018-01-30,11252.0,11297.73999999,9806.117,10240.23092367,5993.57977169,62821288.50107576
2018-01-31,10229.99,10394.0,9680.24810672,10256.0,3832.87309163,38540735.26828392
2018-02-01,10256.0,10329.79999998,8803.0,9248.12485599,7265.2344362,68659969.59939922
2018-02-02,9231.84326197,9231.84326197,7900.0,8880.0,12031.1593169,104033711.34853296
2018-02-03,8880.0,9504.729,8180.84,9225.316,5771.62444425,51411100.4585038
2018-02-04,9229.928658,9330.00000001,7902.002,8161.00001002,6781.92183809,58015671.42541498
2018-02-05,8180.01,8374.78725715,6652.88386045,6960.0,12325.00343507,90916154.36108641
2018-02-06,6968.07228915,7878.9,6001.0,7699.0,18833.45425712,128906718.20603009
2018-02-07,7699.0,8520.0,7150.726749,7575.69999996,10470.26890251,82867958.530495
2018-02-08,7588.99999999,8639.9076923,7588.99999999,8270.0,6999.03561367,57624161.2687405
2018-02-09,8268.4,8753.04740875,7765.0,8705.0,6007.14002532,49683945.00164699
2018-02-10,8689.0,9041.40405,8140.0,8540.0,6842.4350137,58894329.76425059
2018-02-11,8540.00000001,8551.0,7815.73000001,8052.5,4819.85510126,39277975.97629842
2018-02-12,8052.5,8980.0,8052.0,8913.48826283,4337.03012567,37565003.20194374
2018-02-13,8913.48826283,8945.0,8359.0,8512.00000005,3382.11671751,29071078.43751817
2018-02-14,8512.00000005,9487.6,8512.00000004,9450.0,4072.19201411,37049012.89656997
2018-02-15,9450.0,10190.00000002,9330.0,10035.00000004,5343.13567805,52318590.3880427
2018-02-16,10035.00000004,10287.0,9660.0,10152.0,3018.51905787,30148975.82312128
2018-02-17,10150.0,11098.0,10049.00000201,11048.4,4079.41257877,43596333.96036271
2018-02-18,11048.99999998,11245.0,10080.99999998,10380.00000009,5746.00081324,61018954.52886087
